id	GSM1854187_Control	GSM1854188_Control	GSM1854189_Control	GSM1854182_Treat	GSM1854183_Treat	GSM1854184_Treat	GSM1854185_Treat	GSM1854186_Treat
 TEX14 	3.190122375	3.166471625	3.2104780625	3.184291625	3.16412375	3.21398525	3.201099375	3.224344
 TEX15 	2.49027875	2.431371625	2.451665875	2.424837125	2.431578875	2.605298625	2.474365125	2.44543525
 TEX19 	4.14626925	4.439807625	4.1159895	4.175865375	4.1411975	4.037321125	4.161471375	4.272588375
 TEX2 	7.355801625	7.497473	7.301788625	7.572899875	7.167680875	7.48196625	7.387432875	7.187693
 TEX21P 	2.457538375	2.42658625	2.463436625	2.41681025	2.4652415	2.305283	2.48040975	2.407521875
 TEX22 	6.035363375	6.189788125	5.832336375	6.17829675	6.025594	6.299492125	5.987178	6.143036375
 TEX26-AS1 	2.919137625	2.8463235	2.862540125	2.84334925	2.915755875	2.89217975	2.8871145	2.854599
 TEX26 	2.8238365	2.794573	2.709637	2.814557	2.966311	2.862133375	2.8331125	2.80219075
 TEX261 	7.72375075	7.909818125	7.771783625	7.86769375	7.75595525	8.037635875	7.7590145	7.742333625
 TEX264 	6.611066125	6.702056875	6.48695225	6.621417875	6.62368475	6.93774925	6.632035375	6.748155125
 TEX28 	4.4570455	4.49426825	4.408110625	4.474637	4.3785665	4.694180875	4.421516875	4.499755625
 TEX29 	5.072644625	5.187424375	5.05750325	5.122016625	5.10927175	5.132546375	5.09759375	5.122344875
 TEX30 	4.125537375	3.987868125	4.139121875	4.122614	4.133471625	4.139736375	4.081678375	4.08770475
 TEX33 	3.320895375	3.442643375	3.339331625	3.45606375	3.4570825	3.476978875	3.454771125	3.473906375
 TEX35 	4.0270928125	3.97583075	4.020564875	4.029771875	3.982982875	4.132011125	4.017483625	4.022697625
 TEX36 	2.917818875	2.996495875	3.047822	3.0187215	3.01548025	3.10936	2.960770875	3.01548025
 TEX37 	4.400952875	4.428428625	4.237659625	4.2853925	4.426084	4.558428	4.355974875	4.432284875
 TEX38 	4.793053	4.98403575	4.99031225	4.904696125	4.97840225	5.264981625	4.85425575	4.935010375
 TEX40 	6.25103725	6.361396625	6.26184525	6.301492125	6.29810925	6.537077375	6.293371375	6.360496625
 TEX41 	2.46228625	2.464220625	2.4855695	2.5149965	2.497360625	2.540756875	2.511360125	2.5096545
 TEX9 	4.043323	3.981188125	4.25150075	4.221573125	4.322466	3.68426025	4.740347375	4.3245715
 TF 	4.2205405	4.23417725	4.245842375	4.238871125	4.3755064375	4.22077875	4.19108675	4.33189
 TFAM 	6.302009375	5.983700625	6.129060625	6.03022725	6.246849875	5.852294625	6.061377875	6.03777675
 TFAMP1 	3.621326125	3.49628175	3.586778125	3.592546375	3.492131625	3.75725925	3.349905125	3.65474275
 TFAP2A 	3.996714375	4.0004695	3.9617915	4.047394375	4.226451875	4.010901	4.039056875	4.0178285
 TFAP2B 	4.051183375	3.962481125	3.9122925	4.000902875	3.995073	4.2102915	3.97039075	4.019414125
 TFAP2C 	5.757277875	5.553794	5.62094375	5.4609295	5.58100625	5.76370975	5.440948875	5.5925525
 TFAP2D 	2.89700125	2.826591625	2.756859	2.845732875	2.776046125	2.74217975	2.866195625	2.833901375
 TFAP2E 	5.539367375	5.72354725	5.575478125	5.32381975	5.5405	5.59528325	5.5341595	5.6728675
 TFAP4 	5.98015125	5.991195875	5.9114595	5.968005125	5.968997375	5.953405875	5.88154275	5.944676
 TFB1M 	4.459973125	4.37608075	4.538936875	4.427989625	4.35618725	4.183237875	4.3943935	4.3826785
 TFB2M 	6.099454125	6.00988125	6.14095625	6.288644	6.370068125	6.315286125	6.050177875	6.146415
 TFCP2 	7.151307875	7.107697125	7.155314375	7.043803125	7.065650375	7.017739375	7.0960565	7.12838275
 TFCP2L1 	5.98524025	6.622486375	5.93787075	6.114781125	5.220139125	6.062047	5.56345125	5.450874125
 TFDP1 	7.26047725	7.41976875	7.367488125	7.49443725	7.459973875	7.570208875	7.392602875	7.467084875
 TFDP2 	6.125145	5.9383115	6.335731375	5.939665875	6.0146073125	5.6817205	6.15706725	5.876235
 TFDP3 	4.708579625	4.623457	4.631744875	4.65733175	4.56004775	4.8573205	4.72655425	4.808609
 TFE3 	7.0588725	7.167680875	6.99736325	7.174304375	7.238864125	7.073037	7.035108375	6.935001875
 TFEB 	6.08314275	6.0865595	6.007238125	5.898899625	6.071033	6.0647895	5.9703795	6.127152375
 TFEC 	4.551329875	4.716782	4.540739625	4.849511875	4.61987675	4.7407655	4.913776625	4.7565635
 TFF1 	5.186862125	5.333093125	5.373022	5.29990575	5.41338325	5.89817625	5.338861125	5.618263625
 TFF2 	4.581579125	4.574124625	4.646382375	4.59246375	4.6088455	4.523072375	4.496712875	4.7414555
 TFF3 	5.48761875	5.639039	5.494382375	5.45407075	5.623341125	5.52038975	5.5503835	5.526269125
 TFG 	7.615775875	7.62823425	7.63255775	7.76579	7.7664115	7.72556675	7.522819625	7.692518375
 TFIP11 	5.629822125	5.5823635	5.6873685	5.62802075	5.6043385	5.44276875	5.5949065	5.55282925
 TFPI 	8.922494125	8.371302875	8.65803875	8.763566375	8.227503	8.554729	8.454252125	7.900392875
 TFPI2 	5.43238725	5.33393025	5.59931025	6.0788605	6.67979425	5.966652375	5.843339375	5.383325
 TFPT 	6.800610875	7.003155625	6.9583683125	7.0741645	6.907087125	7.265586875	7.01163825	7.038973125
 TFR2 	5.66597625	5.73898175	5.63056475	5.69624125	5.65387675	5.832443875	5.653120125	5.752482375
 TFRC 	8.481388	8.22813975	8.545769	8.219294	7.841862125	8.006253875	8.433428125	8.0919175
 TG 	4.200341	4.22197475	4.175633125	4.230808125	4.2140305	4.256667	4.18589075	4.20069325
 TGDS 	5.417235	5.179303375	5.410209625	5.402818625	5.387256875	5.33800225	5.381202375	5.3959063125
 TGFA-IT1 	3.399372125	3.6348365	3.39648675	3.3079695	3.379860375	3.4840645	3.1940355	3.6071695
 TGFA 	6.11879725	6.137269875	6.05108375	6.111824	6.346137	6.240390125	6.11731375	6.098118
 TGFB1 	7.7614565	7.925828625	7.66813725	7.9135715	7.866226125	7.920811875	7.889190875	7.904603
 TGFB1I1 	7.46233275	7.5662605	7.2754315	7.92414475	7.6371925	7.742333625	7.736473	7.45386875
 TGFB2 	6.826369875	6.825898875	7.82205675	6.423767375	6.4897125	6.26918525	6.9915885	5.696847
 TGFB3 	6.297934	6.27187575	5.939399	7.137576875	7.755612375	7.033309625	6.765530875	6.8719825
 TGFBI 	7.929781	8.098802	7.661885	8.673680375	8.787175125	8.673680375	8.0296088125	8.592598625
 TGFBR1 	7.66363475	7.6538695	7.638176625	7.720853125	7.770074375	7.70298725	8.0919175	7.901936625
 TGFBR2 	10.29245375	10.096478125	10.200355	9.852301625	9.953073875	9.59097675	9.681667625	9.1201595
 TGFBR3 	8.16639075	7.75595525	8.5012285	7.580031	7.92414475	7.343505625	7.611669125	7.461453625
 TGFBR3L 	6.777185625	7.043178125	6.687961875	6.78716025	6.691119625	7.264369	6.823351375	6.854424
 TGFBRAP1 	6.80001625	6.752606375	6.761431125	6.9420835	6.763118625	6.842202625	6.773288	6.704498625
 TGIF1 	6.255406	6.2363865	6.149926375	6.241194	6.241879125	6.3920155	6.244947875	6.157243875
 TGIF2 	6.3847135	6.429245375	6.41468675	6.274769625	6.3713755	6.460125	6.42853625	6.56372275
 TGIF2LX 	2.26218675	2.282941625	2.24317525	2.272075875	2.385523875	2.354878125	2.325990125	2.28049825
 TGIF2LY 	2.87969875	3.1359795	2.972528625	2.96308125	2.94647225	2.861380125	2.852952	2.878189375
 TGM1 	5.500633	5.442692875	5.360355625	5.468200125	6.461338	5.438160625	5.530943125	5.370236125
 TGM2 	9.363121875	9.523746625	9.172977875	9.558921625	9.40615525	9.228593125	9.439198375	9.200119625
 TGM3 	4.578211875	4.6043425	4.5656735	4.580156	4.63416225	4.66603825	4.549329875	4.523441625
 TGM4 	4.021334875	4.020214625	3.9770335	4.038697875	4.02996775	4.0004695	4.02874825	4.061228125
 TGM5 	4.218986375	4.133384625	4.180079125	4.188482	4.176336375	4.074663375	4.17399775	4.188482
 TGM6 	5.50014925	5.511854	5.383325	5.502178125	5.435851	5.603622625	5.49258625	5.597951875
 TGM7 	4.326534875	4.323689625	4.23587	4.329608	4.284908125	4.5450215	4.311976875	4.337523
 TGOLN2 	7.9008765	7.99543075	7.92414475	7.869667125	7.795499125	7.970764875	7.920811875	7.78818525
 TGS1 	6.739138625	6.619539125	7.12555925	6.830284875	6.78611075	6.802850375	6.6501085	6.684152875
 TH 	5.988414	6.079763875	5.9865485	5.953559375	5.92149375	5.999326	5.971271625	5.953405875
 THADA 	5.971271625	5.835427625	6.087841375	6.049685375	6.050177875	5.82360725	6.02658475	6.029176875
 THAP1 	6.214754125	6.1247875	6.3071715	6.104553625	6.08442725	6.112673375	6.097766375	6.024012125
 THAP10 	4.849511875	5.015668625	4.81244325	4.646339625	4.762558875	4.689429375	4.7562945	4.642944
 THAP11 	6.468603375	6.56568275	6.215445125	6.492818875	6.44837625	6.796400375	6.500661875	6.5047565
 THAP2 	5.487417125	5.20980175	5.205891875	4.982873125	5.48906125	5.271521125	5.0566605	5.236461375
 THAP3 	5.779177625	5.80570575	5.73225475	5.717245875	5.707115125	5.784318125	5.722331875	5.735288625
 THAP4 	6.979879125	7.092562375	6.880043875	6.943035625	6.940674875	7.051851375	6.894970375	6.978745625
 THAP5 	6.35419575	5.8700775	6.07314	5.66526225	5.9309905	5.40681025	5.94734	5.983512125
 THAP6 	4.64971525	4.49699825	4.663240625	4.588213625	4.610340125	4.251091625	4.6185445	4.4670715
 THAP7-AS1 	5.25694675	5.1906905	5.095514	5.245496	5.205891875	5.1598005	5.26038325	5.220473625
 THAP7 	6.737806375	6.898998	6.657001875	6.764069625	6.763689625	6.858296375	6.780732	6.81624225
 THAP8 	5.94753225	6.045665	5.966512125	5.969926	5.909548875	6.1011385	5.963898625	5.984535
 THAP9-AS1 	4.91025825	4.59583325	4.952714125	4.676546625	4.73538125	4.457259125	4.7263955	4.69551025
 THAP9 	3.794681125	3.5421955	3.633449	3.576736625	3.48953425	3.302562	3.579827125	3.547907125
 THBD 	9.043662125	8.407984625	8.38727	7.937688	8.3516275	8.024946875	7.85185325	7.335485875
 THBS1 	10.26559625	8.16461875	8.832058875	11.00693375	10.618585	10.72173875	9.509869125	9.322231
 THBS2 	6.548693375	6.79072475	6.0575675	9.170876625	8.979591875	8.975674125	8.4239565	8.689193625
 THBS3 	5.723401	5.775992375	5.7262475	6.31337025	6.23191575	6.11947875	5.899913625	5.9309905
 THBS4 	4.402415375	4.529876875	4.347339375	4.86084375	5.377061375	4.833119125	4.445808125	4.544910125
 THEG 	4.61809275	4.699217625	4.6052175	4.694180875	4.515099625	4.902360125	4.67246775	4.81219375
 THEG5 	3.573209625	3.5560755	3.608623875	3.554215875	3.6152105	3.47923025	3.48017175	3.54414925
 THEGL 	2.5607235	2.613332125	2.58366075	2.613332125	2.60880925	2.5106415	2.63092575	2.606771875
 THEM4 	5.907298875	5.895794625	6.02828275	6.113473125	5.931738625	5.915303	5.84981675	5.840320875
 THEM5 	3.198914625	3.253283875	3.18812875	3.158319375	3.0412325	3.194400875	3.173424	3.2549525
 THEM6 	6.053215875	6.3257815	5.89251125	6.0393245	5.972715125	6.2197075	5.991769375	6.02003975
 THEMIS 	4.19688875	4.010901	4.07915625	4.082426125	4.406706125	3.72856175	4.5949025	4.333101875
 THEMIS2 	7.228321125	7.230622875	6.9644835	7.02979075	7.108116	7.182772	7.029315125	7.15904625
 THG1L 	5.54955375	5.48801925	5.66679725	5.785987125	5.608674625	5.59016725	5.618629125	5.59815525
 THNSL1 	5.14395725	5.115376125	5.0650635	5.038023875	4.968361625	5.005570875	5.006024625	5.044785875
 THNSL2 	5.426092875	5.420181125	5.246857375	5.70666775	5.436426375	5.627714625	5.287926125	5.45029725
 THOC1 	6.21861625	6.025876875	6.372995875	6.247040875	6.276920125	6.121999875	6.251785375	6.254508
 THOC2 	6.919628625	6.674831	7.073628375	6.844039375	6.66329	6.650326625	6.8165825	6.828635
 THOC3 	6.4672975	6.4102105	6.3977335	6.476347875	6.47114	6.4890805	6.48006525	6.66043175
 THOC5 	6.619312625	6.658881125	6.639669	6.636229625	6.6336730625	6.5976075	6.647307875	6.55040725
 THOC6 	6.685549125	6.920749625	6.72804325	6.9097255	6.83375375	7.281909	6.721467875	6.902185125
 THOC7-AS1 	2.684179125	2.717416125	2.68485125	2.84429825	2.5965685	3.172133	2.779715	2.76349425
 THOC7 	6.704738	6.5886005	7.013314125	6.84316975	6.793792875	6.628395125	6.715238375	6.751744875
 THOP1 	6.19770675	6.239988625	6.07330725	6.311641625	6.234761125	6.634336875	6.173765625	6.254145125
 THPO 	4.753088375	4.8209135	4.753481625	4.750275125	4.743351375	4.899982625	4.631278625	4.7004535
 THRA 	7.636694875	7.78137575	7.671961375	7.48383575	7.384878875	7.67532725	7.593874875	7.421632125
 THRAP3 	8.314044875	8.309012625	8.420965125	8.3516275	8.2415595	8.280739375	8.258897125	8.1356065
 THRB-AS1 	4.53171875	4.779321375	4.56077675	4.319758875	4.53646175	4.67689775	4.544603	4.471047
 THRB-IT1 	2.593222125	2.848761125	3.115858375	2.610641	2.587712875	2.933965625	2.87492975	2.9316685
 THRB 	6.280923875	5.84492825	6.195235125	5.810012125	5.887658625	5.71217625	5.803822875	5.558583125
 THRSP 	4.602997625	4.446052625	4.59643925	4.679740125	6.61452125	5.11392625	4.40777075	4.50407575
 THSD1 	7.156005125	7.57083925	7.369432125	7.18666025	7.012731125	6.978912125	7.099191	7.0211375
 THSD4 	6.261482625	6.226677125	6.2921485	6.139368625	5.672569125	6.04487575	6.273435375	5.859016
 THSD7A 	4.803817875	4.44100475	4.584925625	4.43324175	4.90286525	4.055709125	4.460680625	4.6524425
 THSD7B 	3.40662075	3.496627625	3.328281875	3.532822	3.521547875	3.536582	3.599069625	3.634701875
 THTPA 	5.3675345	5.37898225	5.392537875	5.390892125	5.29990575	5.363449	5.365291875	5.3438720625
 THUMPD1 	6.946695625	6.765046	6.907202375	6.712323875	6.70662875	6.457230125	6.75101375	6.69506675
 THUMPD2 	5.070556875	4.961112875	5.312626375	5.0309085	4.98403575	4.877353625	5.0015195	4.961903375
 THUMPD3 	6.2343535	5.964134	6.252922	6.476881875	6.383167	6.279431625	6.243370625	6.223873375
 THY1 	6.361167	6.53899075	6.387061125	8.232257375	7.931398125	8.277227375	7.108578	7.398403875
 THYN1 	6.432858125	6.4415465	6.42311325	6.48006525	6.58498525	6.42326175	6.58975375	6.484879875
 TIA1 	6.375193125	6.28809775	6.64215325	6.153488875	6.213226375	5.63872675	6.349956875	6.524895
 TIAF1 	6.690188375	6.76243225	6.70856525	6.765530875	6.821894625	6.807026375	6.81597975	6.9275235
 TIAL1 	5.913387375	5.799673875	6.15096975	5.926173375	5.8018095	5.59447275	5.915575625	5.920065125
 TIAM1 	5.944570625	6.247202875	6.171436375	6.15045775	6.111585125	6.1498185	6.1518485	6.137692
 TIAM2 	3.626799125	3.685604	3.771834	3.730170375	3.73820275	3.656156625	3.65018225	3.75691525
 TICAM1 	6.503736375	6.821060625	6.471352875	6.35542725	6.3609695	6.828063125	6.414549	6.620576875
 TICRR 	3.462054625	3.503220625	3.451038875	3.54198225	3.53340125	3.422780375	3.4807515	3.639562125
 TIE1 	6.674267	6.78762775	6.911561	6.526194125	6.573636375	6.487235	6.52687625	6.590478625
 TIFA 	5.506092	5.177393875	5.21433375	5.121785875	5.649759625	4.888007375	5.474757375	6.11036675
 TIFAB 	5.10969075	5.483644	5.324015125	5.422627375	5.009234125	5.339650625	4.942544125	5.352513125
 TIGD1 	6.309819	6.278589125	6.268137625	6.10210325	6.212350375	6.31874925	6.292637	6.310935625
 TIGD2 	4.548906625	4.5450215	4.7329235	4.711557375	4.6128125	4.03524025	4.596582	4.395513375
 TIGD3 	5.7536605	6.085105375	5.92145925	5.85754275	5.91914825	6.053964375	5.902304125	5.886399375
 TIGD4 	2.945623375	2.97537875	2.955472125	2.959235875	2.837320875	2.86070675	3.070655375	2.915436875
 TIGD5 	6.457230125	6.65500125	6.390408	6.748299375	6.34334325	7.016383	6.52547625	6.616737375
 TIGD6 	5.114569875	5.12210625	5.186862125	5.118609125	5.165455625	5.22635525	5.147417625	5.131582875
 TIGD7 	4.37902075	4.230808125	4.2845025	4.2367145	4.23833075	3.878979875	4.165481625	4.328508875
 TIGIT 	4.959737	5.097017875	5.072644625	5.10927175	5.12847575	4.967167875	5.091181625	5.296748875
 TIMD4 	3.114155125	3.115549	2.870412375	3.225661875	4.82814875	3.06819925	2.940800125	4.01171825
 TIMELESS 	5.3892335	5.44994575	5.43217825	5.697860625	5.496817	5.624428625	5.44431725	5.762447875
 TIMM10 	7.086909375	7.4213445	7.31791	7.41859975	7.36147575	7.7807575	7.469001	7.390159625
 TIMM10B 	6.839379	6.65118925	6.754113625	6.60276825	6.58461275	6.42066275	6.59996725	6.316778875
 TIMM13 	7.011060375	7.037431125	6.79246625	7.182772	7.137037375	7.537028625	7.06020475	7.0790525
 TIMM17A 	5.770215625	5.50834375	5.816257125	6.3081575	6.026922625	6.224290125	5.79158775	5.9800155
 TIMM17B 	6.525065	6.539464875	6.428696	6.37754475	6.420996125	6.49959975	6.403596125	6.54620275
 TIMM21 	5.959371875	5.94772075	6.01250825	6.12687875	5.99652925	6.046152875	5.981531875	5.923060375
 TIMM22 	6.811780625	6.949380125	6.862583375	7.09660075	6.746755	6.81793875	6.654178625	6.5562435
 TIMM23 	8.16870375	8.165479375	8.339234875	8.656283875	8.47098275	8.672913	8.245247125	8.298315375
 TIMM44 	6.187217375	6.216554	6.216666125	6.407593375	6.276784625	6.565464625	6.30569475	6.332417875
 TIMM50 	7.276131125	7.36702825	7.2089865	7.519941375	7.4733365	7.771783625	7.252387	7.30871775
 TIMM8A 	5.04887625	4.9758700625	5.037264125	5.15740225	5.07915325	5.078605125	4.99045675	4.979886875
 TIMM8B 	6.50127575	6.391865125	6.2535075	6.544237625	6.492656625	6.7698905	6.482771	6.569756875
 TIMM9 	4.649608875	4.49468125	4.6377625	4.624127375	4.727839125	4.510634125	4.567115375	4.577161625
 TIMMDC1 	8.459409	8.26921	8.450324	8.504917875	8.386340375	8.20748225	8.279155	8.075614875
 TIMP1 	6.857030875	6.95102975	6.58080375	8.549875875	8.18184375	8.5767525	7.5761965	7.568696875
 TIMP3 	10.53078625	10.83874125	10.47163125	10.2082095	9.6477125	10.001912	9.8723485	8.744345875
 TIMP4 	4.762558875	4.37422475	4.748370375	6.465797875	6.540321125	5.71398825	4.84997825	4.517845125
 TINAG 	2.5359035	2.53266925	2.5545935	2.53892025	2.54025825	2.4562005	2.560962	2.606428
 TINAGL1 	6.710294	6.911353875	6.5755205	7.31476175	7.3759785	7.31255525	6.83220275	6.843276875
 TINCR 	6.5537185	6.51070475	6.524895	6.5399625	6.491513375	6.495812875	6.534795125	6.591992125
 TINF2 	7.3360545	7.28371025	7.236263875	7.3011085	7.354245	7.2525295625	7.216599875	7.244198
 TIPARP-AS1 	3.511143	3.404203875	3.369817125	3.431318125	3.406431375	3.447482375	3.4255825	3.320895375
 TIPARP 	6.856939125	6.74142575	6.93666925	7.23454525	7.03494625	7.20261475	6.52267375	6.477005875
 TIPIN 	4.589545125	4.33796075	4.534342375	4.747760625	4.5242831875	4.351215	4.4237515	4.358942875
 TIPRL 	7.44914325	7.32642725	7.552605875	7.513265625	7.428663125	7.501437	7.519428	7.503295875
 TIRAP 	5.09207225	5.035353375	5.039651	5.0748035	5.052439625	4.95520275	5.04571125	5.022260125
 TISP43 	4.56352	4.641574125	4.425405625	4.5056715	4.495546375	4.83724525	4.521616125	4.618312125
 TJAP1 	5.7411845	5.776821875	5.8034266875	5.775526875	5.766570625	5.737174625	5.737044375	5.744740375
 TJP1 	9.23018025	8.90974975	9.377691125	8.327903625	8.294751875	8.209286625	8.618869	8.010444875
 TJP2 	7.4333585	7.0000195	7.45653175	7.132650625	6.819767875	7.105703	7.011060375	6.7514365
 TJP3 	6.51375025	6.498168125	6.388091125	6.350129125	6.297934	6.463949125	6.4343375	6.329097875
 TK1 	5.80729875	5.933853125	5.7748905	5.950501875	5.951893625	6.3586745	5.755791125	5.928560125
 TK2 	6.148479625	6.179117375	6.30569475	6.206214625	6.34495475	6.097529875	6.258257	6.066078375
 TKT 	8.0272835	8.040785125	7.86297375	8.018417875	7.914566625	8.128534625	7.959912875	7.984803875
 TKTL1 	3.939359625	3.851733875	3.782226	3.895256375	4.02996775	4.023877875	3.846250375	3.894976875
 TKTL2 	5.072534125	5.344742125	5.063358875	5.132070375	4.9464265	5.36631775	5.028975	5.04807275
 TLCD1 	6.073840625	6.141063375	6.086759625	6.21682625	5.83454725	6.4934505	5.891262125	6.028240375
 TLCD2 	6.70177475	6.7119865	6.717386125	6.50127575	6.54343725	6.5927925	6.577156625	6.32833075
 TLDC1 	5.8594215	5.943359625	5.87766275	5.870932375	5.876595375	5.880392625	5.81462225	5.81765175
 TLDC2 	5.581147625	5.928727	5.827410375	5.865713	5.85610075	6.14282075	5.771823	5.832203
 TLE1 	6.0706805	6.029282375	6.095199625	6.094785125	6.0749945	5.954161625	6.031428375	6.03704425
 TLE1P1 	6.135019	6.11713925	6.12034525	6.160426	6.09416325	5.958983375	6.045983	5.934906
 TLE2 	6.51098575	6.625501125	6.528623125	6.5216675	6.570211375	6.6779185	6.5320315	6.560339875
 TLE3 	7.293813	7.187693	7.011060375	6.88100325	7.340936375	6.914295625	7.083032125	7.33519875
 TLE4 	6.364133625	6.293948375	6.5609495	6.2630175	6.467553125	6.12586	6.371020875	6.366882625
 TLE6 	5.4465095	5.52987825	5.453759	5.421507375	5.358963625	5.46066	5.418085625	5.395137375
 TLK1 	6.637983125	6.551298125	6.72401375	6.62775875	6.726889125	6.402998125	6.739042	6.984232625
 TLK2 	7.220447625	6.9931735	7.28724175	6.978745625	7.038294375	6.68209375	7.06951675	7.082401625
 TLL1 	4.791159125	4.677324375	4.79741075	4.53067225	5.589878875	4.549881625	4.9280575	4.712130125
 TLL2 	4.7662205	4.709722	4.7252745	4.7294115	4.750029625	4.7329235	4.741129375	4.761141875
 TLN1 	8.667384	8.87081525	8.755522625	8.92078025	8.838781	8.8648065	8.81763025	8.691540375
 TLN2 	5.5231605	5.5186915	5.422627375	5.759401875	5.954816375	5.627858875	5.546024	5.491389375
 TLR1 	5.06299875	4.70451075	4.740640625	5.0477325	6.030455	4.5358965	5.171673	5.051334
 TLR10 	2.7881876875	3.035316375	2.907261625	2.9215755	3.277478	2.994930125	3.07588725	3.6634695
 TLR2 	6.433200375	5.8916025	6.201378	6.55521425	6.3367415	6.12102675	6.28797175	6.11445025
 TLR3 	6.437443125	6.08999825	6.61409325	6.095765875	5.9915115	5.612159875	6.312335125	5.603622625
 TLR4 	7.21001525	7.032338	7.113583625	7.54125825	8.068645125	7.34380325	7.323020125	7.153556625
 TLR5 	6.1038195	5.955345375	6.042054875	5.899913625	6.296540625	5.5904735	6.134565	5.915421875
